position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,combined_typeform_urls,publicwww_email_candidate_count,publicwww_email_candidates,combined_email_candidates,email_visibility,corporate_status,scan_mode,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
12329,>30M,avo.app,no,,,,0,,hi@avo.app ; preact@10.27.2,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12330,>30M,birra.app,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12331,>30M,biglietti.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12332,>30M,concorsi.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12333,>30M,concerti.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12334,>30M,ciclo.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12335,>30M,dimagrire.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12336,>30M,devcon.app,no,,,https://scrollzkp.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12337,>30M,dieta.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12338,>30M,domini.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12339,>30M,early.app,no,,,,0,,hello@early.app ; mb@early.app ; mz@early.app,showing_email_candidates,not_flagged,contact_pages,hello@early.app,hello@early.app,,,,valid=1; invalid=0; risky=0; unknown=0
12340,>30M,fatture.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12341,>30M,finanza.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12342,>30M,farmaci.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12343,>30M,explainervideo.app,no,,,,0,,hello@explainervideo.app ; john@example.com,showing_email_candidates,not_flagged,contact_pages,hello@explainervideo.app,hello@explainervideo.app,,,,valid=1; invalid=0; risky=0; unknown=0
12344,>30M,eventi.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12345,>30M,giochi.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12346,>30M,hcai.app,no,,,,0,,info@example.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12347,>30M,immobili.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12348,>30M,investimento.app,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12349,>30M,incontri.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12350,>30M,investire.app,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12351,>30M,lavoro.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12352,>30M,limpid.app,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12353,>30M,meteo.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12354,>30M,mutuo.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12355,>30M,notai.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12356,>30M,onde.app,no,,,,0,,36919340b403497f9861e859c58a56cc@o229941.ingest.sentry.io ; hi@onde.app ; support@onde.app ; vue@2.6.11,showing_email_candidates,not_flagged,contact_pages,support@onde.app,,,,support@onde.app,valid=0; invalid=0; risky=0; unknown=1
12357,>30M,notaio.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12358,>30M,mutui.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12359,>30M,partite.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12360,>30M,prestito.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12361,>30M,prestiti.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12362,>30M,orquesta.app,yes,,,https://driadeco.typeform.com/to/kyPI4N80,0,,info@orquestaapp.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12363,>30M,rgk.app,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12364,>30M,scommettere.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12365,>30M,ricette.app,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12366,>30M,scuola.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12367,>30M,trova.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12368,>30M,trudy.app,yes,,,,0,,didrik@trudy.app,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12369,>30M,vit.app,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://premium-domains.typeform.com/to/IdIzAi,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12370,>30M,visite.app,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12371,>30M,wobo.app,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12372,>30M,ecotoneny.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12373,>30M,aleparedes.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12374,>30M,caravansupply.biz,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12375,>30M,lbtc.jp,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12376,>30M,sockgeeks.co.uk,yes,,,https://my-personality.typeform.com/to/CUwtjk,0,,harry@sockgeeks.co.uk,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12377,>30M,jsonlinecoaching.com,no,,,,0,,flags@2x.png,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12378,>30M,missalicecosmetics.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12379,>30M,newcastletreeservicepros.com.au,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12380,>30M,ignait.mx,no,,,,0,,hola@ignait.mx,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12381,>30M,animalwelfarefoundation.org.uk,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12382,>30M,kareninavasquez.com,yes,,,https://admin.typeform.com/ ; https://embed.typeform.com/ ; https://kareninavasquez.typeform.com/to/UnB431,0,,hola@kareninavasquez.com ; popper.js@1.16.0,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12383,>30M,neutron-science.com,yes,,,https://ignitenutraceuticals.typeform.com/to/azQ5FD9O ; https://ignitenutraceuticals.typeform.com/to/gKU2G6pT ; https://ignitenutraceuticals.typeform.com/to/iAeOc5IT ; https://neutronscience.typeform.com/to/azQ5FD9O,0,,info@neutron-science.com,showing_email_candidates,not_flagged,contact_pages,info@neutron-science.com,,,,info@neutron-science.com,valid=0; invalid=0; risky=0; unknown=1
12384,>30M,expertotrafico.com,yes,,,https://embed.typeform.com/,0,,comercial@transferenciasimposibles.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12385,>30M,perseedu.com,yes,,,https://perseedu.typeform.com/to/g59ifU79,0,,talent@gmail.com ; talent@mail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12386,>30M,ngatur-duit.com,yes,,,https://creative-trader.typeform.com/to/hGDJyy63 ; https://creative-trader.typeform.com/to/m7bGzodr ; https://creative-trader.typeform.com/to/SndMbfVe ; https://creative-trader.typeform.com/to/Yy33Tnn1,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12387,>30M,chateau-amelie.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12388,>30M,ripley.chat,yes,,,https://embed.typeform.com/ ; https://form.typeform.com/to/Ng66quMC,0,,ian.denny@ripleychat.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12389,>30M,comentanos.app,yes,,,https://datalogyx.typeform.com/to/aIpA1v ; https://embed.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12390,>30M,transcriptor.app,no,,,,0,,hello@mqslimited.co,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12391,>30M,joyfulsmilespediatricdentistry.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12392,>30M,wpfrontendadmin.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12393,>30M,olafdidolff.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12394,>30M,tyuldyukov.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12395,>30M,redrestore.com,yes,,,https://form.typeform.com/to/MGrHNc,0,,slick@1.8.1 ; support@redrestore.com,showing_email_candidates,not_flagged,contact_pages,support@redrestore.com,,,,support@redrestore.com,valid=0; invalid=0; risky=0; unknown=1
12396,>30M,marcelariveros.com,yes,,,https://marcelariveros.typeform.com/to/rKb7SE,0,,coach@marcelariveros.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12397,>30M,vaccininfo.se,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12398,>30M,modash.io,no,,,https://embed.typeform.com/,0,,hello@modash.io,showing_email_candidates,not_flagged,contact_pages,hello@modash.io,hello@modash.io,,,,valid=1; invalid=0; risky=0; unknown=0
12399,>30M,entreparedes.es,yes,,,https://6xafi4zv5t4.typeform.com/to/eddTrleF,0,,info@entreparedes.es,showing_email_candidates,not_flagged,contact_pages,info@entreparedes.es,,,,info@entreparedes.es,valid=0; invalid=0; risky=0; unknown=1
12400,>30M,shotbyallan.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12401,>30M,heatspotenterprises.com,yes,,,https://adriaanbosman.typeform.com/to/Zv2zuk ; https://embed.typeform.com/,0,,info@heatspotenterprises.com,showing_email_candidates,not_flagged,contact_pages,info@heatspotenterprises.com,,,,info@heatspotenterprises.com,valid=0; invalid=0; risky=0; unknown=1
12402,>30M,leyogascope.com,yes,,,https://leyogascope.typeform.com/to/vTH25aqN,0,,info@leyogascope.com ; support.mail@1and1.fr ; team@leyogascope.com,showing_email_candidates,not_flagged,contact_pages,info@leyogascope.com ; team@leyogascope.com,,,,info@leyogascope.com ; team@leyogascope.com,valid=0; invalid=0; risky=0; unknown=2
12403,>30M,physicianswealthadvisory.ca,yes,,,,0,,sebastien.chevrier@manulifewealth.ca,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12404,>30M,floridahealthjustice.org,yes,,,https://embed.typeform.com/ ; https://fhjp.typeform.com/to/LOOJv3Xv ; https://form.typeform.com/to/gdTIrXkR,0,,ffla-new-name@2x.png ; help@floridahealthjustice.org ; media@floridahealthjustice.org,showing_email_candidates,not_flagged,contact_pages,help@floridahealthjustice.org ; media@floridahealthjustice.org,help@floridahealthjustice.org,,,media@floridahealthjustice.org,valid=1; invalid=0; risky=0; unknown=1
12405,>30M,traplinked.com,yes,,,https://form.typeform.com/to/sbsAWp9B ; https://wbz3iygfon4.typeform.com/to/szT5A11t,0,,dpo-google@google.com ; kontakt@traplinked.com ; logo@2x.png ; support@traplinked.com,showing_email_candidates,not_flagged,contact_pages,support@traplinked.com,,,,support@traplinked.com,valid=0; invalid=0; risky=0; unknown=1
12406,>30M,castillaoftalmologia.com,no,,,,0,,clinica@castillaoftalmologia.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12407,>30M,walmartonex.info,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12408,>30M,evo-fit.de,no,,,https://gzp9o58q518.typeform.com/,0,,mail@evo-fit.de,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12409,>30M,cuisinez-pour-bebe.fr,yes,,,https://cuisinezpourbebe.typeform.com/to/HAFkanDz,0,,hello@cuisinez-pour-bebe.fr,showing_email_candidates,not_flagged,contact_pages,hello@cuisinez-pour-bebe.fr,hello@cuisinez-pour-bebe.fr,,,,valid=1; invalid=0; risky=0; unknown=0
12410,>30M,odontoplusrs.com.br,yes,,,https://eva296.typeform.com/to/Ea3BIa ; https://marconbrasil.typeform.com/to/Ea3BIa,0,,odontoplusrs@odontoplusrs.com.br,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12411,>30M,elevateme.co,yes,,,https://form.typeform.com/to/cDZEeYQ3 ; https://form.typeform.com/to/HG7pqMfh ; https://form.typeform.com/to/jSnK4Zu0 ; https://form.typeform.com/to/vkRDmk9W,0,,maxfellows@growthspecialist.co.uk,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12412,>30M,optoceutics.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12413,>30M,quai-alpha.com,yes,,,,0,,contact@quai-alpha.com ; jeremie@quai-alpha.com ; philipp@quai-alpha.com ; rachid-antoine@quai-alpha.com,showing_email_candidates,not_flagged,contact_pages,contact@quai-alpha.com,contact@quai-alpha.com,,,,valid=1; invalid=0; risky=0; unknown=0
12414,>30M,serendippias.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12415,>30M,beleanbusiness.com,yes,,,https://form.typeform.com/to/BARVU7z2,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12416,>30M,portugalbahia.com.br,no,,,,0,,contato@email.com ; diretoriaba@portugalbahia.com.br ; popper.js@1.16.0,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12417,>30M,adrihosan.com,no,,,,0,,comercial@adrihosan.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12418,>30M,antoniogaryjr.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12419,>30M,b2m-creative.com,no,,,https://hello648232.typeform.com/,0,,gsap@3.13.0 ; hello@b2m-creative.com ; hello@b2m-marketing.de ; kopie-von-amazfit_exhibition_2026_03_11-c-@peakpixelcafe-39-1024x1536.jpg ; kopie-von-amazfit_exhibition_2026_03_11-c-@peakpixelcafe-39-1366x2048.jpg ; kopie-von-amazfit_exhibition_2026_03_11-c-@peakpixelcafe-39-200x300.jpg ; kopie-von-amazfit_exhibition_2026_03_11-c-@peakpixelcafe-39-683x1024.jpg ; kopie-von-amazfit_exhibition_2026_03_11-c-@peakpixelcafe-39-768x1152.jpg ; kopie-von-amazfit_exhibition_2026_03_11-c-@peakpixelcafe-39-scaled.jpg,showing_email_candidates,not_flagged,contact_pages,hello@b2m-creative.com,hello@b2m-creative.com,,,,valid=1; invalid=0; risky=0; unknown=0
12420,>30M,hvhvets.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12421,>30M,maritimegarage.com,yes,,,https://embed.typeform.com/ ; https://form.typeform.com/to/R725RE,0,,maritimegarage@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12422,>30M,knownspace.agency,yes,,,https://melissaastrom.typeform.com/to/g7dCDQ,0,,reachus@knownspace.agency,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12423,>30M,devtrategy.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12424,>30M,womenintech-awards.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12425,>30M,keylime-marketing.com,yes,,,https://gkasjw661td.typeform.com/to/wZ9yKve3,0,,keylimeagency@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12426,>30M,pdax.ph,yes,,,https://survey.typeform.com/to/owZtE2WY,0,,aos@2.3.1,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12427,>30M,thestyleequation.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12428,>30M,prienehome.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12429,>30M,bedrockexplorer.com,yes,,,https://57digital.typeform.com/ ; https://57digital.typeform.com/to/JawmrbnQ,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12430,>30M,zundigkeit.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12431,>30M,planet.fans,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12432,>30M,victoriaslocum.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12433,>30M,sciopraxi.com,yes,,,,0,,emie@sciopraxi.com ; jean.dupont@gmail.com ; lie@sciopraxi.com ; sciopraxi@gmail.com ; slick-carousel@1.8.1,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12434,>30M,kumagaya-miwa-clinic.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12435,>30M,glazedco.com.au,no,,,,0,,badge181_25@2x.png ; daniel@glazedco.com.au ; info@glazedco.com.au ; name@example.com,showing_email_candidates,not_flagged,contact_pages,info@glazedco.com.au,,,,info@glazedco.com.au,valid=0; invalid=0; risky=0; unknown=1
12436,>30M,hayato-k.ed.jp,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12437,>30M,hedgehogapplications.nl,no,,,,0,,team@hedgehogapplications.nl,showing_email_candidates,not_flagged,contact_pages,team@hedgehogapplications.nl,,,,team@hedgehogapplications.nl,valid=0; invalid=0; risky=0; unknown=1
12438,>30M,customysocks.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12439,>30M,norriscpafirm.com,yes,,,https://vh32x9sf1oq.typeform.com/to/LqXVUUyj,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12440,>30M,vastgoedmonitor.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12441,>30M,voixdesoutremer.com,yes,,,https://form.typeform.com/to/CVK5mBhP ; https://form.typeform.com/to/QPAtpJHv ; https://form.typeform.com/to/UD20r9V4 ; https://voixdesoutremer.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12442,>30M,kyokushin-mm.jp,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12443,>30M,lyndsaylee.com,yes,,,https://lyndsayanderson.typeform.com/to/UIr2seXK,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12444,>30M,porod-med.com,no,,,,0,,info@porod-med.com,showing_email_candidates,not_flagged,contact_pages,info@porod-med.com,,,,info@porod-med.com,valid=0; invalid=0; risky=0; unknown=1
12445,>30M,minitopia.eu,no,,,,0,,casper@minitopia.eu ; info@minitopia.eu ; jos@minitopia.eu ; nina@minitopia.eu ; renate@minitopia.eu ; rolf@minitopia.eu ; tessa@minitopia.eu,showing_email_candidates,not_flagged,contact_pages,info@minitopia.eu,,,,info@minitopia.eu,valid=0; invalid=0; risky=0; unknown=1
12446,>30M,concretefloorpolisher.co.uk,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12447,>30M,leonardlegalpa.net,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12448,>30M,s-t-a-r-g-a-z-e-r.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12449,>30M,ksl-msi-nrw.de,yes,,,https://lucasschnurre.typeform.com/to/bFLDckOj,0,,alexandra.janaszek@ksl-msi-nrw.de ; anna.cebulla@ksl-msi-nrw.de ; info@ksl-arnsberg.de ; info@ksl-duesseldorf.de ; info@ksl-koeln.de ; info@ksl-msi-nrw.de ; info@ksl-muenster.de ; info@ksl-nrw.de ; info@ksl-owl.de ; info@lag-selbsthilfe-nrw.de ; julian.rohlfing@ksl-msi-nrw.de ; k.grote@signges.rwth-aachen.de ; natalie.ziemann@ksl-msi-nrw.de ; ralf.bylski@ksl-msi-nrw.de ; sabine.edel@ksl-msi-nrw.de ; uikit@3.6.22,showing_email_candidates,not_flagged,contact_pages,info@ksl-msi-nrw.de,,,,info@ksl-msi-nrw.de,valid=0; invalid=0; risky=0; unknown=1
12450,>30M,ducting.id,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12451,>30M,hejritter.eu,yes,,,https://63hlrw4nvwu.typeform.com/to/v02CQnXB,0,,dennis@hejritter.eu,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12452,>30M,unison-lang.org,no,,,,0,,algoliasearch@4.5.1 ; consulting@unison.cloud ; katex@0.16.4,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12453,>30M,duasirmasmudancas.com.br,yes,,,https://embed.typeform.com/ ; https://form.typeform.com/to/LnAqwW,0,,contato@duasirmasmudancas.com.br,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12454,>30M,usmodules.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12455,>30M,minou-hoikusho.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
